// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 3.08s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 4.48s and exited with 0
// ***** Done, took 00:00:08 (8.13 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
//   ForEachVsFor.String: Core(Runtime=Core) [N=10]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=100]
//   ForEachVsFor.String: Core(Runtime=Core) [N=100]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.String: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.StringBuilder(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  2: 16 op, 471885.78 ns, 29.4929 us/op
WorkloadJitting  2: 16 op, 4552202.64 ns, 284.5127 us/op

WorkloadPilot    1: 16 op, 3748829.86 ns, 234.3019 us/op
WorkloadPilot    2: 32 op, 6494811.26 ns, 202.9629 us/op
WorkloadPilot    3: 64 op, 13332414.36 ns, 208.3190 us/op
WorkloadPilot    4: 128 op, 27172087.70 ns, 212.2819 us/op
WorkloadPilot    5: 256 op, 41936569.65 ns, 163.8147 us/op
WorkloadPilot    6: 512 op, 86471793.16 ns, 168.8902 us/op
WorkloadPilot    7: 1024 op, 139318989.32 ns, 136.0537 us/op
WorkloadPilot    8: 2048 op, 293311292.55 ns, 143.2184 us/op
WorkloadPilot    9: 4096 op, 464508463.86 ns, 113.4054 us/op
WorkloadPilot   10: 8192 op, 954399569.10 ns, 116.5039 us/op

OverheadWarmup   1: 8192 op, 16410.25 ns, 2.0032 ns/op
OverheadWarmup   2: 8192 op, 14222.21 ns, 1.7361 ns/op
OverheadWarmup   3: 8192 op, 24797.71 ns, 3.0271 ns/op
OverheadWarmup   4: 8192 op, 22609.67 ns, 2.7600 ns/op
OverheadWarmup   5: 8192 op, 15680.90 ns, 1.9142 ns/op
OverheadWarmup   6: 8192 op, 20056.97 ns, 2.4484 ns/op
OverheadWarmup   7: 8192 op, 28444.43 ns, 3.4722 ns/op
OverheadWarmup   8: 8192 op, 22974.35 ns, 2.8045 ns/op

OverheadActual   1: 8192 op, 15316.23 ns, 1.8697 ns/op
OverheadActual   2: 8192 op, 15680.90 ns, 1.9142 ns/op
OverheadActual   3: 8192 op, 27350.41 ns, 3.3387 ns/op
OverheadActual   4: 8192 op, 15680.90 ns, 1.9142 ns/op
OverheadActual   5: 8192 op, 15316.23 ns, 1.8697 ns/op
OverheadActual   6: 8192 op, 18233.61 ns, 2.2258 ns/op
OverheadActual   7: 8192 op, 19327.62 ns, 2.3593 ns/op
OverheadActual   8: 8192 op, 15316.23 ns, 1.8697 ns/op
OverheadActual   9: 8192 op, 19692.30 ns, 2.4038 ns/op
OverheadActual  10: 8192 op, 15680.90 ns, 1.9142 ns/op
OverheadActual  11: 8192 op, 29173.77 ns, 3.5613 ns/op
OverheadActual  12: 8192 op, 22245.00 ns, 2.7155 ns/op
OverheadActual  13: 8192 op, 17868.94 ns, 2.1813 ns/op
OverheadActual  14: 8192 op, 18233.61 ns, 2.2258 ns/op
OverheadActual  15: 8192 op, 40478.61 ns, 4.9412 ns/op
OverheadActual  16: 8192 op, 15316.23 ns, 1.8697 ns/op
OverheadActual  17: 8192 op, 15680.90 ns, 1.9142 ns/op
OverheadActual  18: 8192 op, 17868.94 ns, 2.1813 ns/op
OverheadActual  19: 8192 op, 23339.02 ns, 2.8490 ns/op
OverheadActual  20: 8192 op, 22974.35 ns, 2.8045 ns/op

WorkloadWarmup   1: 8192 op, 990491902.64 ns, 120.9097 us/op
WorkloadWarmup   2: 8192 op, 1228250496.23 ns, 149.9329 us/op
WorkloadWarmup   3: 8192 op, 1204078931.10 ns, 146.9823 us/op
WorkloadWarmup   4: 8192 op, 1277289785.64 ns, 155.9192 us/op
WorkloadWarmup   5: 8192 op, 1110691130.33 ns, 135.5824 us/op
WorkloadWarmup   6: 8192 op, 1383983744.37 ns, 168.9433 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 989362877.61 ns, 120.7718 us/op
WorkloadActual   2: 8192 op, 1057263011.41 ns, 129.0604 us/op
WorkloadActual   3: 8192 op, 1021622142.02 ns, 124.7097 us/op
WorkloadActual   4: 8192 op, 1203861586.49 ns, 146.9558 us/op
WorkloadActual   5: 8192 op, 1462097980.85 ns, 178.4788 us/op
WorkloadActual   6: 8192 op, 1058400059.22 ns, 129.1992 us/op
WorkloadActual   7: 8192 op, 1416214199.68 ns, 172.8777 us/op
WorkloadActual   8: 8192 op, 1029435243.16 ns, 125.6635 us/op
WorkloadActual   9: 8192 op, 1383952017.90 ns, 168.9395 us/op
WorkloadActual  10: 8192 op, 1037599888.26 ns, 126.6601 us/op
WorkloadActual  11: 8192 op, 966218958.65 ns, 117.9467 us/op
WorkloadActual  12: 8192 op, 954864890.79 ns, 116.5607 us/op
WorkloadActual  13: 8192 op, 1051556256.70 ns, 128.3638 us/op
WorkloadActual  14: 8192 op, 1263244801.87 ns, 154.2047 us/op
WorkloadActual  15: 8192 op, 1000217709.28 ns, 122.0969 us/op
WorkloadActual  16: 8192 op, 1340561500.32 ns, 163.6428 us/op
WorkloadActual  17: 8192 op, 993170784.36 ns, 121.2367 us/op
WorkloadActual  18: 8192 op, 1381754503.43 ns, 168.6712 us/op
WorkloadActual  19: 8192 op, 1070276337.63 ns, 130.6490 us/op
WorkloadActual  20: 8192 op, 953124310.54 ns, 116.3482 us/op
WorkloadActual  21: 8192 op, 987768895.58 ns, 120.5773 us/op
WorkloadActual  22: 8192 op, 1048297546.23 ns, 127.9660 us/op
WorkloadActual  23: 8192 op, 1070585579.62 ns, 130.6867 us/op
WorkloadActual  24: 8192 op, 1309745608.34 ns, 159.8811 us/op
WorkloadActual  25: 8192 op, 1035685724.07 ns, 126.4265 us/op
WorkloadActual  26: 8192 op, 1352875020.65 ns, 165.1459 us/op
WorkloadActual  27: 8192 op, 1151751392.77 ns, 140.5947 us/op
WorkloadActual  28: 8192 op, 963477353.31 ns, 117.6120 us/op
WorkloadActual  29: 8192 op, 1006920383.68 ns, 122.9151 us/op
WorkloadActual  30: 8192 op, 995193256.19 ns, 121.4836 us/op
WorkloadActual  31: 8192 op, 1201292106.42 ns, 146.6421 us/op
WorkloadActual  32: 8192 op, 1381226458.13 ns, 168.6067 us/op
WorkloadActual  33: 8192 op, 1218778136.74 ns, 148.7766 us/op
WorkloadActual  34: 8192 op, 1275123997.65 ns, 155.6548 us/op
WorkloadActual  35: 8192 op, 1222456584.87 ns, 149.2257 us/op
WorkloadActual  36: 8192 op, 1299838559.63 ns, 158.6717 us/op
WorkloadActual  37: 8192 op, 1069328554.67 ns, 130.5333 us/op
WorkloadActual  38: 8192 op, 1263447194.92 ns, 154.2294 us/op
WorkloadActual  39: 8192 op, 1007781374.66 ns, 123.0202 us/op
WorkloadActual  40: 8192 op, 1313415304.34 ns, 160.3290 us/op
WorkloadActual  41: 8192 op, 1015241837.82 ns, 123.9309 us/op
WorkloadActual  42: 8192 op, 1281482056.85 ns, 156.4309 us/op
WorkloadActual  43: 8192 op, 1068446412.70 ns, 130.4256 us/op
WorkloadActual  44: 8192 op, 1265707797.68 ns, 154.5053 us/op
WorkloadActual  45: 8192 op, 1194853089.99 ns, 145.8561 us/op
WorkloadActual  46: 8192 op, 974029142.41 ns, 118.9000 us/op
WorkloadActual  47: 8192 op, 959202301.52 ns, 117.0901 us/op
WorkloadActual  48: 8192 op, 967273590.55 ns, 118.0754 us/op
WorkloadActual  49: 8192 op, 966791129.28 ns, 118.0165 us/op
WorkloadActual  50: 8192 op, 1364224347.77 ns, 166.5313 us/op
WorkloadActual  51: 8192 op, 1125713800.18 ns, 137.4162 us/op
WorkloadActual  52: 8192 op, 1163713733.81 ns, 142.0549 us/op
WorkloadActual  53: 8192 op, 1165074690.33 ns, 142.2210 us/op
WorkloadActual  54: 8192 op, 1146314130.79 ns, 139.9309 us/op
WorkloadActual  55: 8192 op, 1199120483.67 ns, 146.3770 us/op
WorkloadActual  56: 8192 op, 978079191.48 ns, 119.3944 us/op
WorkloadActual  57: 8192 op, 977175169.18 ns, 119.2841 us/op
WorkloadActual  58: 8192 op, 981847348.96 ns, 119.8544 us/op
WorkloadActual  59: 8192 op, 1287306600.68 ns, 157.1419 us/op
WorkloadActual  60: 8192 op, 992902385.65 ns, 121.2039 us/op
WorkloadActual  61: 8192 op, 1398957183.48 ns, 170.7711 us/op
WorkloadActual  62: 8192 op, 1114041738.19 ns, 135.9914 us/op
WorkloadActual  63: 8192 op, 1168467600.15 ns, 142.6352 us/op
WorkloadActual  64: 8192 op, 1107351827.32 ns, 135.1748 us/op
WorkloadActual  65: 8192 op, 1223740595.56 ns, 149.3824 us/op
WorkloadActual  66: 8192 op, 1280860655.48 ns, 156.3551 us/op
WorkloadActual  67: 8192 op, 1050943607.46 ns, 128.2890 us/op
WorkloadActual  68: 8192 op, 1397332933.65 ns, 170.5729 us/op
WorkloadActual  69: 8192 op, 1470860323.63 ns, 179.5484 us/op
WorkloadActual  70: 8192 op, 1127066733.91 ns, 137.5814 us/op
WorkloadActual  71: 8192 op, 1502980283.27 ns, 183.4693 us/op
WorkloadActual  72: 8192 op, 1152067198.87 ns, 140.6332 us/op
WorkloadActual  73: 8192 op, 1003498664.75 ns, 122.4974 us/op
WorkloadActual  74: 8192 op, 967808929.29 ns, 118.1407 us/op
WorkloadActual  75: 8192 op, 1073998181.74 ns, 131.1033 us/op
WorkloadActual  76: 8192 op, 1071940336.72 ns, 130.8521 us/op
WorkloadActual  77: 8192 op, 1315814117.85 ns, 160.6218 us/op
WorkloadActual  78: 8192 op, 1043278563.22 ns, 127.3533 us/op
WorkloadActual  79: 8192 op, 1356524295.01 ns, 165.5913 us/op
WorkloadActual  80: 8192 op, 1102868912.39 ns, 134.6276 us/op
WorkloadActual  81: 8192 op, 1273088032.95 ns, 155.4063 us/op
WorkloadActual  82: 8192 op, 1313290221.79 ns, 160.3137 us/op
WorkloadActual  83: 8192 op, 1281373019.88 ns, 156.4176 us/op
WorkloadActual  84: 8192 op, 1202693176.87 ns, 146.8131 us/op
WorkloadActual  85: 8192 op, 980754426.48 ns, 119.7210 us/op
WorkloadActual  86: 8192 op, 994095228.30 ns, 121.3495 us/op
WorkloadActual  87: 8192 op, 999682735.22 ns, 122.0316 us/op
WorkloadActual  88: 8192 op, 1367742340.15 ns, 166.9607 us/op
WorkloadActual  89: 8192 op, 991549451.92 ns, 121.0388 us/op
WorkloadActual  90: 8192 op, 1238485385.22 ns, 151.1823 us/op
WorkloadActual  91: 8192 op, 1143043750.81 ns, 139.5317 us/op
WorkloadActual  92: 8192 op, 1227853003.57 ns, 149.8844 us/op
WorkloadActual  93: 8192 op, 1124580763.76 ns, 137.2779 us/op
WorkloadActual  94: 8192 op, 1133724188.96 ns, 138.3941 us/op
WorkloadActual  95: 8192 op, 1225081495.11 ns, 149.5461 us/op
WorkloadActual  96: 8192 op, 1066263120.45 ns, 130.1591 us/op
WorkloadActual  97: 8192 op, 1288136959.20 ns, 157.2433 us/op
WorkloadActual  98: 8192 op, 954353985.08 ns, 116.4983 us/op
WorkloadActual  99: 8192 op, 1048290617.46 ns, 127.9652 us/op
WorkloadActual  100: 8192 op, 974033883.15 ns, 118.9006 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 989344826.34 ns, 120.7696 us/op
WorkloadResult   2: 8192 op, 1057244960.14 ns, 129.0582 us/op
WorkloadResult   3: 8192 op, 1021604090.75 ns, 124.7075 us/op
WorkloadResult   4: 8192 op, 1203843535.22 ns, 146.9536 us/op
WorkloadResult   5: 8192 op, 1462079929.57 ns, 178.4766 us/op
WorkloadResult   6: 8192 op, 1058382007.95 ns, 129.1970 us/op
WorkloadResult   7: 8192 op, 1416196148.41 ns, 172.8755 us/op
WorkloadResult   8: 8192 op, 1029417191.89 ns, 125.6613 us/op
WorkloadResult   9: 8192 op, 1383933966.62 ns, 168.9373 us/op
WorkloadResult  10: 8192 op, 1037581836.99 ns, 126.6579 us/op
WorkloadResult  11: 8192 op, 966200907.38 ns, 117.9444 us/op
WorkloadResult  12: 8192 op, 954846839.51 ns, 116.5585 us/op
WorkloadResult  13: 8192 op, 1051538205.43 ns, 128.3616 us/op
WorkloadResult  14: 8192 op, 1263226750.60 ns, 154.2025 us/op
WorkloadResult  15: 8192 op, 1000199658.01 ns, 122.0947 us/op
WorkloadResult  16: 8192 op, 1340543449.05 ns, 163.6406 us/op
WorkloadResult  17: 8192 op, 993152733.09 ns, 121.2345 us/op
WorkloadResult  18: 8192 op, 1381736452.16 ns, 168.6690 us/op
WorkloadResult  19: 8192 op, 1070258286.35 ns, 130.6468 us/op
WorkloadResult  20: 8192 op, 953106259.27 ns, 116.3460 us/op
WorkloadResult  21: 8192 op, 987750844.31 ns, 120.5751 us/op
WorkloadResult  22: 8192 op, 1048279494.96 ns, 127.9638 us/op
WorkloadResult  23: 8192 op, 1070567528.35 ns, 130.6845 us/op
WorkloadResult  24: 8192 op, 1309727557.07 ns, 159.8789 us/op
WorkloadResult  25: 8192 op, 1035667672.80 ns, 126.4243 us/op
WorkloadResult  26: 8192 op, 1352856969.38 ns, 165.1437 us/op
WorkloadResult  27: 8192 op, 1151733341.50 ns, 140.5924 us/op
WorkloadResult  28: 8192 op, 963459302.04 ns, 117.6098 us/op
WorkloadResult  29: 8192 op, 1006902332.41 ns, 122.9129 us/op
WorkloadResult  30: 8192 op, 995175204.92 ns, 121.4813 us/op
WorkloadResult  31: 8192 op, 1201274055.14 ns, 146.6399 us/op
WorkloadResult  32: 8192 op, 1381208406.86 ns, 168.6045 us/op
WorkloadResult  33: 8192 op, 1218760085.46 ns, 148.7744 us/op
WorkloadResult  34: 8192 op, 1275105946.38 ns, 155.6526 us/op
WorkloadResult  35: 8192 op, 1222438533.59 ns, 149.2235 us/op
WorkloadResult  36: 8192 op, 1299820508.36 ns, 158.6695 us/op
WorkloadResult  37: 8192 op, 1069310503.40 ns, 130.5311 us/op
WorkloadResult  38: 8192 op, 1263429143.65 ns, 154.2272 us/op
WorkloadResult  39: 8192 op, 1007763323.39 ns, 123.0180 us/op
WorkloadResult  40: 8192 op, 1313397253.07 ns, 160.3268 us/op
WorkloadResult  41: 8192 op, 1015223786.54 ns, 123.9287 us/op
WorkloadResult  42: 8192 op, 1281464005.58 ns, 156.4287 us/op
WorkloadResult  43: 8192 op, 1068428361.43 ns, 130.4234 us/op
WorkloadResult  44: 8192 op, 1265689746.40 ns, 154.5031 us/op
WorkloadResult  45: 8192 op, 1194835038.72 ns, 145.8539 us/op
WorkloadResult  46: 8192 op, 974011091.14 ns, 118.8978 us/op
WorkloadResult  47: 8192 op, 959184250.25 ns, 117.0879 us/op
WorkloadResult  48: 8192 op, 967255539.28 ns, 118.0732 us/op
WorkloadResult  49: 8192 op, 966773078.00 ns, 118.0143 us/op
WorkloadResult  50: 8192 op, 1364206296.50 ns, 166.5291 us/op
WorkloadResult  51: 8192 op, 1125695748.91 ns, 137.4140 us/op
WorkloadResult  52: 8192 op, 1163695682.54 ns, 142.0527 us/op
WorkloadResult  53: 8192 op, 1165056639.06 ns, 142.2188 us/op
WorkloadResult  54: 8192 op, 1146296079.52 ns, 139.9287 us/op
WorkloadResult  55: 8192 op, 1199102432.40 ns, 146.3748 us/op
WorkloadResult  56: 8192 op, 978061140.21 ns, 119.3922 us/op
WorkloadResult  57: 8192 op, 977157117.91 ns, 119.2819 us/op
WorkloadResult  58: 8192 op, 981829297.69 ns, 119.8522 us/op
WorkloadResult  59: 8192 op, 1287288549.40 ns, 157.1397 us/op
WorkloadResult  60: 8192 op, 992884334.38 ns, 121.2017 us/op
WorkloadResult  61: 8192 op, 1398939132.20 ns, 170.7689 us/op
WorkloadResult  62: 8192 op, 1114023686.92 ns, 135.9892 us/op
WorkloadResult  63: 8192 op, 1168449548.88 ns, 142.6330 us/op
WorkloadResult  64: 8192 op, 1107333776.05 ns, 135.1726 us/op
WorkloadResult  65: 8192 op, 1223722544.29 ns, 149.3802 us/op
WorkloadResult  66: 8192 op, 1280842604.21 ns, 156.3529 us/op
WorkloadResult  67: 8192 op, 1050925556.19 ns, 128.2868 us/op
WorkloadResult  68: 8192 op, 1397314882.38 ns, 170.5707 us/op
WorkloadResult  69: 8192 op, 1470842272.36 ns, 179.5462 us/op
WorkloadResult  70: 8192 op, 1127048682.64 ns, 137.5792 us/op
WorkloadResult  71: 8192 op, 1502962232.00 ns, 183.4671 us/op
WorkloadResult  72: 8192 op, 1152049147.60 ns, 140.6310 us/op
WorkloadResult  73: 8192 op, 1003480613.48 ns, 122.4952 us/op
WorkloadResult  74: 8192 op, 967790878.02 ns, 118.1385 us/op
WorkloadResult  75: 8192 op, 1073980130.47 ns, 131.1011 us/op
WorkloadResult  76: 8192 op, 1071922285.44 ns, 130.8499 us/op
WorkloadResult  77: 8192 op, 1315796066.57 ns, 160.6196 us/op
WorkloadResult  78: 8192 op, 1043260511.95 ns, 127.3511 us/op
WorkloadResult  79: 8192 op, 1356506243.73 ns, 165.5891 us/op
WorkloadResult  80: 8192 op, 1102850861.12 ns, 134.6253 us/op
WorkloadResult  81: 8192 op, 1273069981.68 ns, 155.4041 us/op
WorkloadResult  82: 8192 op, 1313272170.52 ns, 160.3115 us/op
WorkloadResult  83: 8192 op, 1281354968.60 ns, 156.4154 us/op
WorkloadResult  84: 8192 op, 1202675125.60 ns, 146.8109 us/op
WorkloadResult  85: 8192 op, 980736375.21 ns, 119.7188 us/op
WorkloadResult  86: 8192 op, 994077177.03 ns, 121.3473 us/op
WorkloadResult  87: 8192 op, 999664683.94 ns, 122.0294 us/op
WorkloadResult  88: 8192 op, 1367724288.88 ns, 166.9585 us/op
WorkloadResult  89: 8192 op, 991531400.64 ns, 121.0365 us/op
WorkloadResult  90: 8192 op, 1238467333.94 ns, 151.1801 us/op
WorkloadResult  91: 8192 op, 1143025699.54 ns, 139.5295 us/op
WorkloadResult  92: 8192 op, 1227834952.30 ns, 149.8822 us/op
WorkloadResult  93: 8192 op, 1124562712.49 ns, 137.2757 us/op
WorkloadResult  94: 8192 op, 1133706137.69 ns, 138.3919 us/op
WorkloadResult  95: 8192 op, 1225063443.84 ns, 149.5439 us/op
WorkloadResult  96: 8192 op, 1066245069.18 ns, 130.1569 us/op
WorkloadResult  97: 8192 op, 1288118907.92 ns, 157.2411 us/op
WorkloadResult  98: 8192 op, 954335933.81 ns, 116.4961 us/op
WorkloadResult  99: 8192 op, 1048272566.19 ns, 127.9630 us/op
WorkloadResult  100: 8192 op, 974015831.88 ns, 118.8984 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 139.9426 us, StdErr = 1.8221 us (1.30%); N = 100, StdDev = 18.2214 us
Min = 116.3460 us, Q1 = 122.7040 us, Median = 137.3449 us, Q3 = 155.5283 us, Max = 183.4671 us
IQR = 32.8243 us, LowerFence = 73.4676 us, UpperFence = 204.7647 us
ConfidenceInterval = [133.7628 us; 146.1225 us] (CI 99.9%), Margin = 6.1798 us (4.42% of Mean)
Skewness = 0.46, Kurtosis = 2.01, MValue = 3.78

Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-report.csv
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-report-github.md
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-report.html
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-measurements.csv
  BuildPlots.R
RPlotExporter couldn't find Rscript.exe in your PATH and no R_HOME environment variable is defined

// * Detailed results *
ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 61.0001 ns, StdErr = 0.7414 ns (1.22%); N = 97, StdDev = 7.3020 ns
Min = 54.3674 ns, Q1 = 55.6954 ns, Median = 56.7583 ns, Q3 = 65.0599 ns, Max = 81.5637 ns
IQR = 9.3645 ns, LowerFence = 41.6486 ns, UpperFence = 79.1067 ns
ConfidenceInterval = [58.4832 ns; 63.5170 ns] (CI 99.9%), Margin = 2.5169 ns (4.13% of Mean)
Skewness = 1.13, Kurtosis = 2.96, MValue = 2.43
-------------------- Histogram --------------------
[52.977 ns ; 54.544 ns) | @
[54.544 ns ; 57.325 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[57.325 ns ; 60.992 ns) | @@@@@@@@@@@@@
[60.992 ns ; 63.216 ns) | @@
[63.216 ns ; 66.987 ns) | @@@@@@@@
[66.987 ns ; 69.768 ns) | @@@@@@
[69.768 ns ; 72.220 ns) | @@
[72.220 ns ; 75.001 ns) | @@@@@@@@@
[75.001 ns ; 78.293 ns) | @@@
[78.293 ns ; 82.146 ns) | @@
---------------------------------------------------

ForEachVsFor.String: Core(Runtime=Core) [N=10]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 272.3483 ns, StdErr = 4.4808 ns (1.65%); N = 98, StdDev = 44.3577 ns
Min = 195.4722 ns, Q1 = 241.0854 ns, Median = 263.4458 ns, Q3 = 296.6599 ns, Max = 380.3627 ns
IQR = 55.5745 ns, LowerFence = 157.7237 ns, UpperFence = 380.0216 ns
ConfidenceInterval = [257.1419 ns; 287.5546 ns] (CI 99.9%), Margin = 15.2064 ns (5.58% of Mean)
Skewness = 0.63, Kurtosis = 2.58, MValue = 2.5
-------------------- Histogram --------------------
[192.341 ns ; 211.711 ns) | @@@
[211.711 ns ; 228.783 ns) | @@@@@@@@@@@@
[228.783 ns ; 246.736 ns) | @@@@@@@@@@@@@@
[246.736 ns ; 263.573 ns) | @@@@@@@@@@@@@@@@@@@@@
[263.573 ns ; 285.570 ns) | @@@@@@@@@@@@@@@
[285.570 ns ; 302.407 ns) | @@@@@@@@@@@@
[302.407 ns ; 320.889 ns) | @@@@@
[320.889 ns ; 342.110 ns) | @@@@@
[342.110 ns ; 366.740 ns) | @@@@@@@@
[366.740 ns ; 383.577 ns) | @@@
---------------------------------------------------

ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=100]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 677.2871 ns, StdErr = 9.0097 ns (1.33%); N = 99, StdDev = 89.6450 ns
Min = 536.6803 ns, Q1 = 609.2554 ns, Median = 681.1770 ns, Q3 = 734.1562 ns, Max = 901.7938 ns
IQR = 124.9008 ns, LowerFence = 421.9042 ns, UpperFence = 921.5074 ns
ConfidenceInterval = [646.7210 ns; 707.8531 ns] (CI 99.9%), Margin = 30.5661 ns (4.51% of Mean)
Skewness = 0.29, Kurtosis = 2.32, MValue = 3.6
-------------------- Histogram --------------------
[519.724 ns ; 540.197 ns) | @
[540.197 ns ; 574.109 ns) | @@@@@@@@@@@@@@@@@
[574.109 ns ; 600.340 ns) | @@@
[600.340 ns ; 634.252 ns) | @@@@@@@@@@@@@@@@
[634.252 ns ; 669.904 ns) | @@@@@@@@@@@
[669.904 ns ; 718.818 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@
[718.818 ns ; 765.399 ns) | @@@@@@@@@
[765.399 ns ; 801.436 ns) | @@@@@@@@
[801.436 ns ; 841.077 ns) | @@@@@@
[841.077 ns ; 879.032 ns) | @
[879.032 ns ; 918.750 ns) | @@
---------------------------------------------------

ForEachVsFor.String: Core(Runtime=Core) [N=100]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 3.1785 us, StdErr = 0.0491 us (1.54%); N = 100, StdDev = 0.4908 us
Min = 2.6246 us, Q1 = 2.6926 us, Median = 3.1165 us, Q3 = 3.5911 us, Max = 4.3642 us
IQR = 0.8985 us, LowerFence = 1.3448 us, UpperFence = 4.9389 us
ConfidenceInterval = [3.0121 us; 3.3450 us] (CI 99.9%), Margin = 0.1665 us (5.24% of Mean)
Skewness = 0.5, Kurtosis = 2.01, MValue = 2.56
-------------------- Histogram --------------------
[2.623 us ; 2.808 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[2.808 us ; 3.058 us) | @@@@@@@@
[3.058 us ; 3.243 us) | @@@@@@@@@@
[3.243 us ; 3.490 us) | @@@@@@@@@@@@@@@
[3.490 us ; 3.744 us) | @@@@@@@@@@@@@@
[3.744 us ; 3.998 us) | @@@@@@@@@@
[3.998 us ; 4.180 us) | 
[4.180 us ; 4.365 us) | @@@@
---------------------------------------------------

ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=1000]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 5.0460 us, StdErr = 0.0769 us (1.52%); N = 100, StdDev = 0.7692 us
Min = 3.9231 us, Q1 = 4.3535 us, Median = 5.0159 us, Q3 = 5.5556 us, Max = 6.9397 us
IQR = 1.2021 us, LowerFence = 2.5504 us, UpperFence = 7.3587 us
ConfidenceInterval = [4.7851 us; 5.3068 us] (CI 99.9%), Margin = 0.2609 us (5.17% of Mean)
Skewness = 0.43, Kurtosis = 2.37, MValue = 5.11
-------------------- Histogram --------------------
[3.911 us ; 4.201 us) | @@@@@@@@@@@@@@@@
[4.201 us ; 4.460 us) | @@@@@@@@@@@
[4.460 us ; 4.750 us) | @@@@@@@@@@@@@@@
[4.750 us ; 4.992 us) | @@@@@@
[4.992 us ; 5.282 us) | @@@@@@@@@@@@@@@
[5.282 us ; 5.506 us) | @@@@
[5.506 us ; 5.796 us) | @@@@@@@@@@@@@@@@@@
[5.796 us ; 6.181 us) | @@@@@@
[6.181 us ; 6.471 us) | @@@@
[6.471 us ; 6.677 us) | @
[6.677 us ; 6.967 us) | @@@@
---------------------------------------------------

ForEachVsFor.String: Core(Runtime=Core) [N=1000]
